Transaction ID,Date,Product ID,Product Category,Quantity,Unit Price,Payment Method,Store Location,Customer Type,Total Price
TXN104337,2024-11-28,P9835,Stationery,2,181.67,Mobile Payment,Kano,Online,363.34
TXN104338,2024-10-31,P1019,Toys,3,50.73,Credit Card,Ibadan,Online,152.19
TXN104339,2025-05-05,P8069,Toys,3,43.53,Credit Card,Abuja,Walk-in,130.59
TXN104340,2023-12-30,P9553,Toys,5,6.27,Debit Card,Ibadan,Walk-in,31.35
TXN104341,2025-04-10,P7892,Home Decor,5,142.83,Debit Card,Enugu,Walk-in,714.15
TXN104342,2024-11-29,P7068,Groceries,5,187.81,Mobile Payment,Lagos,Online,939.05
TXN104343,2024-09-27,P1711,Clothing,2,41.45,Bank Transfer,Lagos,Online,82.9
TXN104344,2024-08-07,P9680,Toys,3,129.2,Debit Card,Ibadan,Walk-in,387.6
TXN104345,2024-05-13,P8028,Electronics,1,150.56,Mobile Payment,Lagos,Online,150.56
TXN104346,2024-10-21,P4759,Books,4,185.88,Debit Card,Port Harcourt,Online,743.52
TXN104347,2023-07-09,P8899,Home Decor,5,131.14,Cash,Port Harcourt,Walk-in,655.7
TXN104348,2024-06-12,P7246,Toys,5,194.21,Credit Card,Abuja,Online,971.05
TXN104349,2023-11-17,P6742,Toys,3,72.21,Debit Card,Enugu,Online,216.63
TXN104350,2024-01-21,P2600,Clothing,3,73.24,Debit Card,Ibadan,Walk-in,219.72
TXN104351,2024-11-07,P7971,Stationery,2,110.89,Mobile Payment,Enugu,Online,221.78
TXN104352,2025-05-02,P3193,Books,2,79.78,Debit Card,Lagos,Online,159.56
TXN104353,2024-01-31,P5170,Home Decor,5,5.28,Cash,Port Harcourt,Walk-in,26.4
TXN104354,2024-07-25,P8817,Home Decor,3,147.7,Mobile Payment,Ibadan,Walk-in,443.1
TXN104355,2024-05-09,P4809,Books,1,151.58,Bank Transfer,Ibadan,Online,151.58
TXN104356,2024-08-19,P2373,Groceries,4,150.66,Debit Card,Enugu,Online,602.64
TXN104357,2024-09-11,P5641,Toys,3,72.28,Debit Card,Enugu,Online,216.84
TXN104358,2024-10-12,P9908,Clothing,3,106.85,Mobile Payment,Ibadan,Walk-in,320.55
TXN104359,2023-09-05,P7695,Books,2,75.19,Credit Card,Kano,Walk-in,150.38
TXN104360,2024-07-06,P5223,Home Decor,4,8.13,Bank Transfer,Kano,Walk-in,32.52
TXN104361,2023-07-01,P4096,Electronics,5,114.68,Debit Card,Ibadan,Online,573.4
TXN104362,2024-11-20,P1089,Clothing,3,29.13,Credit Card,Abuja,Walk-in,87.39
TXN104363,2024-06-15,P1116,Home Decor,5,20.61,Credit Card,Port Harcourt,Online,103.05
TXN104364,2025-03-07,P9561,Books,3,152.32,Credit Card,Lagos,Walk-in,456.96
TXN104365,2024-06-23,P2930,Clothing,5,6.85,Bank Transfer,Port Harcourt,Walk-in,34.25
TXN104366,2024-10-02,P9515,Groceries,4,192.01,Debit Card,Lagos,Walk-in,768.04
TXN104367,2023-11-26,P1117,Electronics,2,105.47,Debit Card,Ibadan,Online,210.94
TXN104368,2024-01-26,P7144,Home Decor,4,196.69,Debit Card,Enugu,Walk-in,786.76
TXN104369,2024-01-03,P4365,Electronics,1,16.31,Bank Transfer,Kano,Online,16.31
TXN104370,2023-07-31,P6175,Groceries,2,118.79,Cash,Lagos,Online,237.58
TXN104371,2025-04-25,P7698,Books,4,73.12,Bank Transfer,Ibadan,Walk-in,292.48
TXN104372,2023-12-18,P6935,Clothing,1,169.48,Debit Card,Kano,Online,169.48
TXN104373,2025-06-08,P2746,Electronics,3,75.44,Mobile Payment,Lagos,Online,226.32
TXN104374,2023-11-12,P3535,Home Decor,3,55.8,Bank Transfer,Enugu,Walk-in,167.4
TXN104375,2023-12-21,P7980,Groceries,5,172.22,Debit Card,Enugu,Online,861.1
TXN104376,2024-11-17,P5155,Groceries,2,78.06,Mobile Payment,Enugu,Online,156.12
TXN104377,2025-06-10,P5281,Clothing,3,8.28,Debit Card,Kano,Walk-in,24.84
TXN104378,2024-08-10,P9783,Books,2,81.11,Bank Transfer,Abuja,Online,162.22
TXN104379,2025-02-27,P7939,Stationery,3,132.63,Cash,Lagos,Online,397.89
TXN104380,2023-12-14,P6990,Groceries,5,54.6,Mobile Payment,Kano,Online,273.0
TXN104381,2023-11-26,P5514,Stationery,4,89.24,Mobile Payment,Lagos,Walk-in,356.96
TXN104382,2025-05-04,P7511,Toys,5,16.06,Cash,Enugu,Online,80.3
TXN104383,2025-04-02,P4337,Home Decor,1,119.68,Credit Card,Enugu,Walk-in,119.68
TXN104384,2024-06-01,P7770,Clothing,3,152.48,Bank Transfer,Lagos,Online,457.44
TXN104385,2024-07-04,P8904,Books,1,85.6,Debit Card,Kano,Walk-in,85.6
TXN104386,2024-11-29,P3928,Books,1,86.95,Cash,Kano,Online,86.95
TXN104387,2023-10-04,P7065,Groceries,2,22.22,Credit Card,Enugu,Walk-in,44.44
TXN104388,2025-01-11,P8925,Electronics,3,44.38,Mobile Payment,Enugu,Online,133.14
TXN104389,2023-10-22,P5157,Books,1,35.16,Credit Card,Lagos,Online,35.16
TXN104390,2023-12-16,P6024,Books,4,98.93,Credit Card,Abuja,Walk-in,395.72
TXN104391,2024-04-21,P6641,Stationery,1,108.2,Credit Card,Lagos,Walk-in,108.2
TXN104392,2024-04-21,P7522,Stationery,4,190.04,Debit Card,Abuja,Online,760.16
TXN104393,2025-05-21,P3262,Groceries,2,19.28,Mobile Payment,Ibadan,Walk-in,38.56
TXN104394,2024-11-29,P2951,Clothing,1,121.97,Cash,Enugu,Walk-in,121.97
TXN104395,2024-04-11,P4764,Books,5,107.67,Debit Card,Port Harcourt,Online,538.35
TXN104396,2023-09-22,P8317,Home Decor,2,105.67,Cash,Kano,Online,211.34
TXN104397,2025-04-11,P3650,Books,4,175.27,Mobile Payment,Enugu,Walk-in,701.08
TXN104398,2024-03-31,P2642,Toys,2,45.08,Cash,Lagos,Online,90.16
TXN104399,2024-02-26,P4513,Books,1,12.95,Debit Card,Ibadan,Walk-in,12.95
TXN104400,2024-11-15,P9328,Groceries,3,136.09,Mobile Payment,Abuja,Walk-in,408.27
TXN104401,2025-06-19,P7562,Books,3,72.31,Bank Transfer,Enugu,Walk-in,216.93
TXN104402,2025-02-18,P6544,Electronics,4,8.43,Mobile Payment,Lagos,Walk-in,33.72
TXN104403,2024-11-19,P1852,Home Decor,4,54.02,Cash,Port Harcourt,Online,216.08
TXN104404,2025-04-06,P3633,Groceries,3,65.32,Debit Card,Lagos,Walk-in,195.96
TXN104405,2025-04-08,P7375,Clothing,4,125.28,Mobile Payment,Lagos,Online,501.12
TXN104406,2023-08-27,P1086,Home Decor,2,38.65,Bank Transfer,Kano,Online,77.3
TXN104407,2024-09-19,P2492,Home Decor,5,85.55,Mobile Payment,Port Harcourt,Online,427.75
TXN104408,2024-01-18,P3381,Groceries,5,99.08,Credit Card,Port Harcourt,Online,495.4
TXN104409,2023-07-12,P8727,Stationery,2,94.55,Debit Card,Port Harcourt,Online,189.1
TXN104410,2024-02-01,P8133,Books,5,194.92,Cash,Kano,Walk-in,974.6
TXN104411,2024-02-10,P2444,Home Decor,1,13.87,Bank Transfer,Kano,Walk-in,13.87
TXN104412,2023-07-10,P2049,Books,2,190.44,Debit Card,Abuja,Walk-in,380.88
TXN104413,2023-10-21,P5310,Books,4,118.48,Debit Card,Port Harcourt,Walk-in,473.92
TXN104414,2024-08-26,P4633,Electronics,2,160.17,Bank Transfer,Kano,Online,320.34
TXN104415,2024-04-05,P7075,Home Decor,3,88.93,Debit Card,Abuja,Walk-in,266.79
TXN104416,2025-05-24,P2311,Electronics,4,93.5,Cash,Lagos,Online,374.0
TXN104417,2024-11-01,P1618,Books,3,176.47,Bank Transfer,Abuja,Online,529.41
TXN104418,2024-09-30,P7296,Stationery,4,179.71,Credit Card,Port Harcourt,Walk-in,718.84
TXN104419,2025-05-14,P7564,Electronics,5,51.54,Mobile Payment,Abuja,Walk-in,257.7
TXN104420,2025-01-13,P9536,Electronics,2,43.85,Debit Card,Kano,Walk-in,87.7
TXN104421,2024-09-30,P5693,Clothing,1,101.77,Debit Card,Lagos,Online,101.77
TXN104422,2024-09-24,P1941,Electronics,4,180.55,Mobile Payment,Abuja,Walk-in,722.2
TXN104423,2023-09-09,P3871,Groceries,4,67.86,Cash,Kano,Walk-in,271.44
TXN104424,2024-04-16,P9099,Stationery,3,132.14,Cash,Kano,Walk-in,396.42
TXN104425,2024-04-14,P8192,Electronics,5,143.09,Mobile Payment,Enugu,Walk-in,715.45
TXN104426,2024-10-19,P1175,Books,3,156.84,Cash,Enugu,Walk-in,470.52
TXN104427,2024-07-21,P4304,Stationery,3,114.97,Credit Card,Kano,Online,344.91
TXN104428,2024-08-23,P9489,Toys,5,83.48,Bank Transfer,Kano,Online,417.4
TXN104429,2025-03-10,P5685,Groceries,1,193.57,Mobile Payment,Abuja,Walk-in,193.57
TXN104430,2024-05-02,P4190,Clothing,3,124.21,Cash,Abuja,Walk-in,372.63
TXN104431,2024-08-13,P1550,Toys,3,147.07,Cash,Enugu,Online,441.21
TXN104432,2024-08-16,P9364,Stationery,4,72.27,Cash,Port Harcourt,Walk-in,289.08
TXN104433,2024-06-20,P9451,Books,5,135.64,Mobile Payment,Kano,Walk-in,678.2
TXN104434,2023-10-04,P4795,Toys,2,55.27,Debit Card,Ibadan,Walk-in,110.54
TXN104435,2025-04-10,P3776,Stationery,1,52.79,Bank Transfer,Ibadan,Online,52.79
TXN104436,2023-06-20,P1590,Groceries,1,144.37,Cash,Enugu,Walk-in,144.37
TXN104437,2024-08-02,P6893,Stationery,5,106.67,Cash,Port Harcourt,Online,533.35
TXN104438,2023-07-26,P4919,Stationery,4,138.24,Cash,Kano,Online,552.96
TXN104439,2024-11-14,P1004,Groceries,4,57.54,Mobile Payment,Port Harcourt,Walk-in,230.16
TXN104440,2024-05-12,P3579,Toys,5,121.75,Cash,Port Harcourt,Online,608.75
TXN104441,2024-12-08,P2422,Home Decor,4,91.57,Mobile Payment,Lagos,Walk-in,366.28
TXN104442,2023-12-15,P5520,Electronics,1,121.41,Mobile Payment,Enugu,Walk-in,121.41
TXN104443,2024-08-28,P7544,Groceries,1,61.72,Bank Transfer,Lagos,Online,61.72
TXN104444,2024-09-17,P6785,Groceries,2,144.51,Debit Card,Ibadan,Walk-in,289.02
TXN104445,2025-04-16,P7474,Home Decor,5,162.16,Bank Transfer,Enugu,Online,810.8
TXN104446,2025-01-09,P7642,Toys,3,55.68,Cash,Ibadan,Walk-in,167.04
TXN104447,2023-07-10,P4281,Home Decor,3,63.62,Mobile Payment,Enugu,Online,190.86
TXN104448,2024-10-26,P9482,Electronics,2,133.93,Bank Transfer,Enugu,Online,267.86
TXN104449,2024-08-10,P1251,Clothing,2,140.64,Mobile Payment,Kano,Walk-in,281.28
TXN104450,2024-06-26,P2124,Groceries,4,142.3,Bank Transfer,Lagos,Online,569.2
TXN104451,2023-11-28,P2477,Groceries,2,138.13,Credit Card,Kano,Walk-in,276.26
TXN104452,2023-11-23,P5661,Electronics,2,81.6,Bank Transfer,Abuja,Online,163.2
TXN104453,2024-01-09,P6703,Clothing,3,82.0,Debit Card,Ibadan,Walk-in,246.0
TXN104454,2024-12-15,P6693,Clothing,4,54.69,Debit Card,Abuja,Walk-in,218.76
TXN104455,2023-08-07,P5530,Books,2,35.58,Cash,Lagos,Online,71.16
TXN104456,2024-12-18,P4707,Books,2,140.05,Mobile Payment,Port Harcourt,Online,280.1
TXN104457,2025-04-05,P4187,Electronics,4,23.17,Credit Card,Kano,Online,92.68
TXN104458,2023-10-03,P8450,Home Decor,5,187.87,Cash,Lagos,Walk-in,939.35
TXN104459,2023-12-16,P7618,Clothing,4,166.2,Debit Card,Kano,Walk-in,664.8
TXN104460,2023-09-11,P1076,Stationery,3,172.21,Bank Transfer,Lagos,Online,516.63
TXN104461,2024-01-07,P5277,Stationery,5,181.8,Credit Card,Port Harcourt,Walk-in,909.0
TXN104462,2025-02-08,P3867,Toys,1,84.68,Bank Transfer,Abuja,Online,84.68
TXN104463,2024-11-25,P7670,Electronics,4,170.11,Bank Transfer,Kano,Walk-in,680.44
TXN104464,2023-08-28,P9294,Groceries,3,35.82,Mobile Payment,Lagos,Online,107.46
TXN104465,2025-04-13,P2744,Clothing,5,9.22,Mobile Payment,Port Harcourt,Online,46.1
TXN104466,2023-08-24,P2185,Clothing,4,158.05,Mobile Payment,Port Harcourt,Walk-in,632.2
TXN104467,2024-05-02,P9243,Stationery,2,19.59,Credit Card,Kano,Walk-in,39.18
TXN104468,2023-09-30,P5821,Clothing,4,197.76,Debit Card,Lagos,Online,791.04
TXN104469,2023-09-20,P6570,Home Decor,1,136.59,Credit Card,Kano,Online,136.59
TXN104470,2025-04-16,P2917,Groceries,4,151.92,Mobile Payment,Port Harcourt,Online,607.68
TXN104471,2025-01-27,P9409,Clothing,5,52.93,Mobile Payment,Lagos,Walk-in,264.65
TXN104472,2024-12-10,P5222,Electronics,5,136.4,Credit Card,Port Harcourt,Online,682.0
TXN104473,2025-04-29,P9813,Books,4,13.43,Debit Card,Port Harcourt,Walk-in,53.72
TXN104474,2023-09-03,P5098,Electronics,5,168.38,Debit Card,Lagos,Online,841.9
TXN104475,2025-02-12,P8254,Home Decor,2,38.08,Bank Transfer,Port Harcourt,Walk-in,76.16
TXN104476,2023-07-11,P7178,Clothing,4,140.98,Bank Transfer,Abuja,Walk-in,563.92
TXN104477,2023-10-10,P8923,Toys,2,48.77,Mobile Payment,Kano,Online,97.54
TXN104478,2024-02-10,P4985,Electronics,2,18.35,Cash,Port Harcourt,Walk-in,36.7
TXN104479,2024-04-09,P6565,Stationery,3,98.89,Mobile Payment,Port Harcourt,Online,296.67
TXN104480,2023-08-29,P8517,Groceries,4,38.01,Cash,Port Harcourt,Online,152.04
TXN104481,2023-08-05,P8548,Toys,5,147.24,Mobile Payment,Ibadan,Walk-in,736.2
TXN104482,2023-11-15,P1448,Clothing,2,51.33,Credit Card,Ibadan,Online,102.66
TXN104483,2025-04-22,P8896,Clothing,3,71.78,Credit Card,Enugu,Walk-in,215.34
TXN104484,2024-02-02,P2904,Electronics,4,115.65,Bank Transfer,Ibadan,Online,462.6
TXN104485,2025-02-13,P5224,Stationery,4,60.57,Bank Transfer,Ibadan,Walk-in,242.28
TXN104486,2025-04-24,P2106,Books,1,78.71,Credit Card,Abuja,Walk-in,78.71
TXN104487,2024-06-30,P7269,Home Decor,1,164.05,Debit Card,Enugu,Online,164.05
TXN104488,2024-05-14,P4610,Home Decor,2,39.95,Cash,Kano,Online,79.9
TXN104489,2023-12-15,P4767,Stationery,1,21.03,Credit Card,Ibadan,Walk-in,21.03
TXN104490,2024-04-29,P6172,Electronics,2,69.03,Credit Card,Enugu,Walk-in,138.06
TXN104491,2024-05-24,P7757,Home Decor,5,87.75,Debit Card,Port Harcourt,Walk-in,438.75
TXN104492,2024-04-07,P6785,Stationery,2,110.82,Cash,Ibadan,Walk-in,221.64
TXN104493,2023-06-20,P9462,Toys,1,77.62,Credit Card,Port Harcourt,Online,77.62
TXN104494,2024-03-30,P9776,Home Decor,5,159.03,Bank Transfer,Port Harcourt,Online,795.15
TXN104495,2024-07-12,P1159,Toys,1,12.67,Cash,Lagos,Online,12.67
TXN104496,2025-06-19,P5314,Electronics,2,89.19,Cash,Ibadan,Online,178.38
TXN104497,2024-06-08,P5067,Stationery,3,79.54,Debit Card,Ibadan,Walk-in,238.62
TXN104498,2025-03-01,P5706,Books,4,131.28,Credit Card,Enugu,Walk-in,525.12
TXN104499,2024-03-03,P2523,Groceries,1,193.42,Cash,Lagos,Online,193.42
TXN104500,2024-01-25,P7536,Toys,2,104.52,Bank Transfer,Abuja,Online,209.04
TXN104501,2024-05-16,P6603,Clothing,5,197.44,Mobile Payment,Ibadan,Walk-in,987.2
TXN104502,2025-06-17,P2245,Books,1,63.94,Debit Card,Kano,Online,63.94
TXN104503,2024-01-17,P3924,Books,1,11.02,Credit Card,Enugu,Walk-in,11.02
TXN104504,2024-12-16,P8807,Books,4,37.3,Mobile Payment,Lagos,Walk-in,149.2
TXN104505,2024-01-23,P6142,Stationery,2,82.05,Debit Card,Port Harcourt,Online,164.1
TXN104506,2023-10-13,P6792,Books,3,66.69,Bank Transfer,Enugu,Walk-in,200.07
TXN104507,2025-04-12,P4580,Toys,5,23.93,Credit Card,Enugu,Walk-in,119.65
TXN104508,2025-03-26,P5408,Electronics,2,89.37,Mobile Payment,Kano,Walk-in,178.74
TXN104509,2023-12-13,P3994,Books,5,70.93,Mobile Payment,Kano,Walk-in,354.65
TXN104510,2024-10-07,P4115,Books,1,28.91,Credit Card,Abuja,Online,28.91
TXN104511,2023-08-14,P9175,Toys,4,62.74,Debit Card,Lagos,Walk-in,250.96
TXN104512,2023-07-02,P4271,Electronics,4,177.86,Mobile Payment,Enugu,Online,711.44
TXN104513,2023-12-02,P4847,Stationery,3,63.9,Bank Transfer,Abuja,Online,191.7
TXN104514,2023-08-13,P4965,Home Decor,4,144.22,Mobile Payment,Enugu,Walk-in,576.88
TXN104515,2024-06-27,P5348,Home Decor,1,124.35,Mobile Payment,Abuja,Online,124.35
TXN104516,2025-03-11,P4387,Stationery,3,88.3,Cash,Kano,Online,264.9
TXN104517,2023-07-05,P4755,Books,2,51.61,Debit Card,Abuja,Online,103.22
TXN104518,2024-02-21,P4322,Groceries,4,76.96,Bank Transfer,Enugu,Walk-in,307.84
TXN104519,2024-10-27,P5091,Electronics,3,120.46,Cash,Kano,Walk-in,361.38
TXN104520,2024-07-23,P6833,Clothing,1,73.4,Credit Card,Port Harcourt,Online,73.4
TXN104521,2024-06-22,P3555,Electronics,5,46.9,Cash,Ibadan,Walk-in,234.5
TXN104522,2024-08-17,P2747,Home Decor,5,27.71,Cash,Abuja,Online,138.55
TXN104523,2025-05-27,P2964,Clothing,1,176.55,Mobile Payment,Port Harcourt,Online,176.55
TXN104524,2023-06-26,P2285,Home Decor,1,90.86,Credit Card,Abuja,Online,90.86
TXN104525,2024-06-08,P9071,Books,5,126.92,Debit Card,Kano,Online,634.6
TXN104526,2024-11-07,P1108,Stationery,3,100.63,Mobile Payment,Ibadan,Walk-in,301.89
TXN104527,2023-08-01,P9871,Electronics,5,175.15,Debit Card,Kano,Online,875.75
TXN104528,2023-09-28,P1692,Stationery,1,111.65,Bank Transfer,Lagos,Online,111.65
TXN104529,2025-05-15,P8901,Groceries,4,98.75,Credit Card,Ibadan,Online,395.0
TXN104530,2024-10-01,P7081,Stationery,2,185.3,Mobile Payment,Kano,Online,370.6
TXN104531,2025-05-13,P6167,Clothing,4,145.34,Cash,Port Harcourt,Online,581.36
TXN104532,2024-07-16,P9066,Books,4,26.75,Bank Transfer,Ibadan,Online,107.0
TXN104533,2024-09-21,P5501,Groceries,1,39.65,Credit Card,Ibadan,Online,39.65
TXN104534,2024-04-03,P9041,Home Decor,5,158.49,Debit Card,Lagos,Walk-in,792.45
TXN104535,2023-10-28,P3996,Toys,3,167.99,Credit Card,Port Harcourt,Walk-in,503.97
TXN104536,2024-02-23,P9374,Home Decor,4,111.31,Mobile Payment,Kano,Online,445.24
TXN104537,2023-07-24,P5591,Clothing,5,113.12,Credit Card,Port Harcourt,Online,565.6
TXN104538,2024-02-25,P7518,Books,3,128.23,Mobile Payment,Port Harcourt,Walk-in,384.69
TXN104539,2025-02-22,P4638,Home Decor,4,90.63,Bank Transfer,Lagos,Walk-in,362.52
TXN104540,2024-07-20,P3101,Books,3,137.64,Debit Card,Abuja,Online,412.92
TXN104541,2024-02-26,P1887,Toys,5,26.15,Cash,Kano,Online,130.75
TXN104542,2024-04-22,P9613,Books,2,192.45,Credit Card,Ibadan,Online,384.9
TXN104543,2023-07-13,P7933,Books,5,151.28,Bank Transfer,Lagos,Online,756.4
TXN104544,2023-12-27,P8836,Stationery,1,128.08,Bank Transfer,Abuja,Online,128.08
TXN104545,2023-10-10,P9859,Groceries,3,66.68,Mobile Payment,Port Harcourt,Online,200.04
TXN104546,2025-01-16,P1533,Toys,2,36.39,Mobile Payment,Abuja,Walk-in,72.78
TXN104547,2024-02-20,P9232,Books,3,84.82,Bank Transfer,Port Harcourt,Walk-in,254.46
TXN104548,2024-12-22,P6689,Home Decor,3,134.01,Cash,Abuja,Walk-in,402.03
TXN104549,2024-11-18,P7450,Toys,4,128.57,Cash,Port Harcourt,Walk-in,514.28
TXN104550,2024-10-22,P3863,Books,1,79.62,Credit Card,Port Harcourt,Walk-in,79.62
TXN104551,2025-04-21,P8490,Books,3,124.59,Credit Card,Port Harcourt,Walk-in,373.77
TXN104552,2023-09-16,P2972,Home Decor,5,163.68,Credit Card,Kano,Walk-in,818.4
TXN104553,2023-07-30,P9490,Clothing,5,10.13,Credit Card,Lagos,Walk-in,50.65
TXN104554,2024-02-03,P8537,Books,4,92.87,Cash,Enugu,Walk-in,371.48
TXN104555,2024-11-10,P6171,Home Decor,1,152.92,Debit Card,Abuja,Walk-in,152.92
TXN104556,2023-10-06,P1137,Books,1,111.5,Credit Card,Abuja,Online,111.5
TXN104557,2024-10-20,P1193,Clothing,5,132.04,Debit Card,Kano,Online,660.2
TXN104558,2024-12-27,P4452,Toys,2,105.75,Credit Card,Ibadan,Walk-in,211.5
TXN104559,2023-06-23,P7216,Stationery,4,198.42,Mobile Payment,Abuja,Online,793.68
TXN104560,2023-10-23,P2650,Electronics,4,15.65,Cash,Lagos,Walk-in,62.6
TXN104561,2024-03-28,P6331,Clothing,5,100.75,Cash,Abuja,Walk-in,503.75
TXN104562,2024-11-22,P6924,Clothing,5,22.83,Bank Transfer,Enugu,Online,114.15
TXN104563,2024-08-09,P5254,Books,2,36.16,Mobile Payment,Port Harcourt,Online,72.32
TXN104564,2023-10-11,P4066,Clothing,2,79.69,Bank Transfer,Lagos,Walk-in,159.38
TXN104565,2023-12-23,P9987,Clothing,1,35.33,Bank Transfer,Ibadan,Online,35.33
TXN104566,2024-01-06,P5306,Stationery,4,192.92,Credit Card,Port Harcourt,Online,771.68
TXN104567,2024-07-05,P4885,Toys,4,189.62,Debit Card,Port Harcourt,Online,758.48
TXN104568,2024-09-16,P5413,Electronics,5,70.54,Bank Transfer,Lagos,Online,352.7
TXN104569,2024-09-24,P8722,Electronics,1,129.75,Debit Card,Lagos,Online,129.75
TXN104570,2024-04-10,P6621,Electronics,4,109.08,Mobile Payment,Enugu,Walk-in,436.32
TXN104571,2025-01-11,P6995,Books,1,164.04,Debit Card,Ibadan,Online,164.04
TXN104572,2025-01-27,P4013,Groceries,1,127.35,Mobile Payment,Port Harcourt,Walk-in,127.35
TXN104573,2024-04-26,P9171,Toys,5,5.05,Debit Card,Port Harcourt,Walk-in,25.25
TXN104574,2024-01-19,P7945,Books,1,153.82,Debit Card,Abuja,Online,153.82
TXN104575,2025-01-17,P4449,Toys,2,150.64,Mobile Payment,Ibadan,Walk-in,301.28
TXN104576,2024-11-20,P7866,Groceries,2,104.4,Debit Card,Port Harcourt,Online,208.8
TXN104577,2024-09-06,P7099,Electronics,3,181.07,Credit Card,Abuja,Online,543.21
TXN104578,2023-06-22,P6981,Stationery,5,182.15,Credit Card,Kano,Walk-in,910.75
TXN104579,2023-07-11,P7563,Toys,3,107.16,Debit Card,Port Harcourt,Walk-in,321.48
TXN104580,2024-10-15,P5581,Stationery,2,123.56,Debit Card,Lagos,Walk-in,247.12
TXN104581,2025-06-03,P8384,Home Decor,3,199.32,Debit Card,Port Harcourt,Online,597.96
TXN104582,2024-12-27,P3947,Clothing,5,63.27,Debit Card,Kano,Walk-in,316.35
TXN104583,2024-03-29,P3148,Groceries,5,68.3,Cash,Enugu,Online,341.5
TXN104584,2024-12-17,P4744,Toys,1,40.64,Cash,Enugu,Walk-in,40.64
TXN104585,2024-08-04,P2636,Home Decor,4,179.69,Bank Transfer,Ibadan,Walk-in,718.76
TXN104586,2024-12-01,P5422,Toys,1,150.18,Cash,Lagos,Online,150.18
TXN104587,2024-02-27,P4863,Electronics,5,25.6,Bank Transfer,Enugu,Walk-in,128.0
TXN104588,2024-08-02,P8081,Clothing,2,196.44,Debit Card,Port Harcourt,Online,392.88
TXN104589,2023-09-21,P7240,Electronics,2,147.54,Cash,Ibadan,Walk-in,295.08
TXN104590,2023-08-14,P4212,Electronics,1,170.85,Credit Card,Enugu,Online,170.85
TXN104591,2024-09-27,P3389,Home Decor,5,14.39,Mobile Payment,Abuja,Online,71.95
TXN104592,2025-02-04,P3450,Electronics,2,103.47,Mobile Payment,Ibadan,Online,206.94
TXN104593,2025-02-11,P8749,Home Decor,5,141.23,Credit Card,Lagos,Walk-in,706.15
TXN104594,2024-09-23,P1159,Toys,2,110.87,Bank Transfer,Kano,Online,221.74
TXN104595,2023-07-13,P3893,Toys,5,135.0,Cash,Abuja,Walk-in,675.0
TXN104596,2024-11-15,P7906,Electronics,3,164.49,Debit Card,Kano,Online,493.47
TXN104597,2025-02-24,P9185,Groceries,5,78.0,Credit Card,Lagos,Online,390.0
TXN104598,2024-09-19,P3203,Stationery,5,170.49,Cash,Abuja,Walk-in,852.45
TXN104599,2024-11-11,P9470,Books,1,36.77,Credit Card,Kano,Online,36.77
TXN104600,2025-03-17,P9748,Books,3,57.82,Bank Transfer,Abuja,Online,173.46
TXN104601,2025-01-29,P6172,Stationery,4,13.45,Bank Transfer,Abuja,Online,53.8
TXN104602,2024-12-03,P8972,Stationery,1,76.06,Cash,Port Harcourt,Online,76.06
TXN104603,2025-01-31,P5915,Books,4,79.08,Bank Transfer,Lagos,Walk-in,316.32
TXN104604,2025-04-07,P5111,Stationery,2,162.03,Credit Card,Ibadan,Walk-in,324.06
TXN104605,2024-05-19,P1781,Home Decor,4,132.36,Mobile Payment,Ibadan,Walk-in,529.44
TXN104606,2024-05-15,P7527,Groceries,5,90.16,Mobile Payment,Abuja,Walk-in,450.8
TXN104607,2025-02-01,P2621,Home Decor,4,132.16,Bank Transfer,Ibadan,Walk-in,528.64
TXN104608,2023-12-15,P3676,Clothing,1,15.29,Debit Card,Enugu,Walk-in,15.29
TXN104609,2025-03-12,P1983,Groceries,1,40.15,Cash,Abuja,Walk-in,40.15
TXN104610,2024-12-25,P4530,Home Decor,4,127.25,Bank Transfer,Kano,Walk-in,509.0
TXN104611,2023-07-16,P5166,Toys,1,130.07,Debit Card,Enugu,Walk-in,130.07
TXN104612,2025-05-27,P8807,Toys,1,155.96,Mobile Payment,Lagos,Walk-in,155.96
TXN104613,2023-12-31,P2577,Groceries,4,83.58,Cash,Ibadan,Walk-in,334.32
TXN104614,2024-09-04,P8370,Electronics,3,145.9,Debit Card,Abuja,Walk-in,437.7
TXN104615,2024-11-28,P6483,Books,3,138.38,Mobile Payment,Abuja,Online,415.14
TXN104616,2024-03-23,P5256,Books,2,192.86,Credit Card,Kano,Online,385.72
TXN104617,2025-05-28,P6914,Clothing,1,46.95,Credit Card,Kano,Walk-in,46.95
TXN104618,2023-11-15,P6903,Clothing,4,112.58,Cash,Abuja,Walk-in,450.32
TXN104619,2024-07-28,P5222,Clothing,1,122.34,Cash,Kano,Walk-in,122.34
TXN104620,2024-11-28,P6638,Books,5,199.74,Debit Card,Abuja,Online,998.7
TXN104621,2024-03-04,P1324,Electronics,1,44.23,Bank Transfer,Abuja,Walk-in,44.23
TXN104622,2025-02-20,P7746,Home Decor,1,107.03,Credit Card,Abuja,Walk-in,107.03
TXN104623,2025-02-10,P2986,Home Decor,3,72.51,Credit Card,Kano,Walk-in,217.53
TXN104624,2024-05-04,P6752,Electronics,4,107.55,Credit Card,Abuja,Walk-in,430.2
TXN104625,2024-03-16,P4259,Electronics,1,50.27,Debit Card,Kano,Online,50.27
TXN104626,2025-05-28,P9821,Electronics,3,14.28,Debit Card,Kano,Online,42.84
